Freq.	V(n003)	V(n002)	V(n001)	I(C1)	I(L1)	I(R2)	I(R1)	I(V1)
1.73416836328814e+05	1.15033883975600e-05,-2.40217590562390e-03	9.99999029532042e-01,2.02656294582193e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921129314037e-09,1.45539832638377e-11	1.04576288551750e-02,-2.18379627782535e+00	1.04576258159637e-02,-2.18379627783991e+00	-1.04576288541126e-02,2.18379627782535e+00	-1.04576288540557e-02,2.18379627782535e+00
1.73816603423268e+05	1.14505363199053e-05,-2.39665130686663e-03	9.99999033990835e-01,2.02190219341583e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921161335359e-09,1.45205115416148e-11	1.04095815118528e-02,-2.17877391531878e+00	1.04095784726412e-02,-2.17877391533330e+00	-1.04095815133418e-02,2.17877391531878e+00	-1.04095815131586e-02,2.17877391531878e+00
1.74217292076051e+05	1.13979270644290e-05,-2.39113941259568e-03	9.99999038429144e-01,2.01725215897637e-04	1.00000000000000e+00,8.67361737988404e-19	3.03921193209563e-09,1.44871167916406e-11	1.03617549159656e-02,-2.17376310234522e+00	1.03617518767537e-02,-2.17376310235970e+00	-1.03617549143388e-02,2.17376310234522e+00	-1.03617549139017e-02,2.17376310234522e+00
1.74618904411573e+05	1.13455595155661e-05,-2.38564019360349e-03	9.99999042847060e-01,2.01261281786299e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921224937325e-09,1.44537988369560e-11	1.03141480533632e-02,-2.16876381235236e+00	1.03141450141510e-02,-2.16876381236681e+00	-1.03141480545531e-02,2.16876381235236e+00	-1.03141480540216e-02,2.16876381235236e+00
1.75021442559144e+05	1.12934325628760e-05,-2.38015362074964e-03	9.99999047244680e-01,2.00798414549177e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921256519317e-09,1.44205575010088e-11	1.02667599145543e-02,-2.16377601884889e+00	1.02667568753418e-02,-2.16377601886331e+00	-1.02667599146850e-02,2.16377601884889e+00	-1.02667599148845e-02,2.16377601884889e+00
1.75424908652980e+05	1.12415451010192e-05,-2.37467966496059e-03	9.99999051622095e-01,2.00336611733521e-04	1.00000000000000e+00,-8.67361737988404e-19	3.03921287956210e-09,1.43873926076520e-11	1.02195894946849e-02,-2.15879969540434e+00	1.02195864554720e-02,-2.15879969541872e+00	-1.02195894957731e-02,2.15879969540434e+00	-1.02195894960460e-02,2.15879969540434e+00
1.75829304832219e+05	1.11898960297339e-05,-2.36921829722964e-03	9.99999055979399e-01,1.99875870892224e-04	1.00000000000000e+00,8.67361737988404e-19	3.03921319248670e-09,1.43543039811437e-11	1.01726357935168e-02,-2.15383481564896e+00	1.01726327543036e-02,-2.15383481566331e+00	-1.01726357916778e-02,2.15383481564896e+00	-1.01726357916050e-02,2.15383481564896e+00
1.76234633240929e+05	1.11384842538128e-05,-2.36376948861669e-03	9.99999060316683e-01,1.99416189583788e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921350397361e-09,1.43212914461453e-11	1.01258978154070e-02,-2.14888135327358e+00	1.01258947761935e-02,-2.14888135328790e+00	-1.01258978154012e-02,2.14888135327358e+00	-1.01258978156693e-02,2.14888135327358e+00
1.76640896028120e+05	1.10873086830795e-05,-2.35833321024813e-03	9.99999064634040e-01,1.98957565372334e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921381402943e-09,1.42883548277210e-11	1.00793745692861e-02,-2.14393928202946e+00	1.00793715300722e-02,-2.14393928204375e+00	-1.00793745679820e-02,2.14393928202946e+00	-1.00793745677947e-02,2.14393928202946e+00
1.77048095347759e+05	1.10363682323656e-05,-2.35290943331667e-03	9.99999068931562e-01,1.98499995827574e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921412266073e-09,1.42554939513371e-11	1.00330650686374e-02,-2.13900857572817e+00	1.00330620294232e-02,-2.13900857574242e+00	-1.00330650660113e-02,2.13900857572817e+00	-1.00330650657270e-02,2.13900857572817e+00
1.77456233358774e+05	1.09856618214879e-05,-2.34749812908120e-03	9.99999073209339e-01,1.98043478524804e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921442987407e-09,1.42227086428607e-11	9.98696833147611e-03,-2.13408920824142e+00	9.98696529226168e-03,-2.13408920825564e+00	-9.98696833206219e-03,2.13408920824142e+00	-9.98696833266877e-03,2.13408920824142e+00
1.77865312225073e+05	1.09351883752251e-05,-2.34209926886666e-03	9.99999077467462e-01,1.97588011044889e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921473567595e-09,1.41899987285589e-11	9.94108338032849e-03,-2.12918115350095e+00	9.94108034111376e-03,-2.12918115351514e+00	-9.94108338033319e-03,2.12918115350095e+00	-9.94108338090882e-03,2.12918115350095e+00
1.78275334115552e+05	1.08849468232956e-05,-2.33671282406382e-03	9.99999081706022e-01,1.97133590974252e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921504007286e-09,1.41573640350979e-11	9.89540924221101e-03,-2.12428438549841e+00	9.89540620299597e-03,-2.12428438551256e+00	-9.89540924177188e-03,2.12428438549841e+00	-9.89540924092580e-03,2.12428438549841e+00
1.78686301204105e+05	1.08349361003340e-05,-2.33133876612920e-03	9.99999085925109e-01,1.96680215904861e-04	1.00000000000000e+00,-8.67361737988404e-19	3.03921534307125e-09,1.41248043895422e-11	9.84994494860985e-03,-2.11939887828515e+00	9.84994190939450e-03,-2.11939887829927e+00	-9.84994494732584e-03,2.11939887828515e+00	-9.84994494683633e-03,2.11939887828515e+00
1.79098215669640e+05	1.07851551458692e-05,-2.32597706658488e-03	9.99999090124811e-01,1.96227883434217e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921564467755e-09,1.40923196193534e-11	9.80468953546033e-03,-2.11452460597216e+00	9.80468649624469e-03,-2.11452460598626e+00	-9.80468953272808e-03,2.11452460597216e+00	-9.80468953275704e-03,2.11452460597216e+00
1.79511079696086e+05	1.07356029043016e-05,-2.32062769701837e-03	9.99999094305218e-01,1.95776591165335e-04	1.00000000000000e+00,-8.67361737988404e-19	3.03921594489815e-09,1.40599095523896e-11	9.75964204312649e-03,-2.10966154272991e+00	9.75963900391054e-03,-2.10966154274397e+00	-9.75964204208615e-03,2.10966154272991e+00	-9.75964204189950e-03,2.10966154272991e+00
1.79924895472406e+05	1.06862783248809e-05,-2.31529062908244e-03	9.99999098466419e-01,1.95326336706743e-04	1.00000000000000e+00,-8.67361737988404e-19	3.03921624373943e-09,1.40275740169043e-11	9.71480151638074e-03,-2.10480966278819e+00	9.71479847716449e-03,-2.10480966280222e+00	-9.71480151472216e-03,2.10480966278819e+00	-9.71480151383730e-03,2.10480966278819e+00
1.80339665192611e+05	1.06371803616838e-05,-2.30996583449499e-03	9.99999102608502e-01,1.94877117672460e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921654120771e-09,1.39953128415455e-11	9.67016700438360e-03,-2.09996894043599e+00	9.67016396516706e-03,-2.09996894044999e+00	-9.67016700551089e-03,2.09996894043599e+00	-9.67016700633394e-03,2.09996894043599e+00
1.80755391055769e+05	1.05883079735914e-05,-2.30465328503889e-03	9.99999106731555e-01,1.94428931681985e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921683730931e-09,1.39631258553551e-11	9.62573756066359e-03,-2.09513935002139e+00	9.62573452144675e-03,-2.09513935003535e+00	-9.62573755855990e-03,2.09513935002139e+00	-9.62573755896301e-03,2.09513935002139e+00
1.81172075266016e+05	1.05396601242680e-05,-2.29935295256182e-03	9.99999110835664e-01,1.93981776360286e-04	1.00000000000000e+00,-8.67361737988404e-19	3.03921713205050e-09,1.39310128877674e-11	9.58151224309709e-03,-2.09032086595136e+00	9.58150920387996e-03,-2.09032086596530e+00	-9.58151224429667e-03,2.09032086595136e+00	-9.58151224403991e-03,2.09032086595136e+00
1.81589720032572e+05	1.04912357821381e-05,-2.29406480897617e-03	9.99999114920918e-01,1.93535649337791e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921742543754e-09,1.38989737686087e-11	9.53749011388846e-03,-2.08551346269171e+00	9.53748707467103e-03,-2.08551346270561e+00	-9.53749011281056e-03,2.08551346269171e+00	-9.53749011205218e-03,2.08551346269171e+00
1.82008327569746e+05	1.04430339203656e-05,-2.28878882625883e-03	9.99999118987402e-01,1.93090548250367e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921771747664e-09,1.38670083280962e-11	9.49367023955007e-03,-2.08071711476688e+00	9.49366720033236e-03,-2.08071711478075e+00	-9.49367023931450e-03,2.08071711476688e+00	-9.49367023895320e-03,2.08071711476688e+00
1.82427900096954e+05	1.03950535168311e-05,-2.28352497645105e-03	9.99999123035203e-01,1.92646470739314e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921800817400e-09,1.38351163968373e-11	9.45005169088261e-03,-2.07593179675985e+00	9.45004865166460e-03,-2.07593179677369e+00	-9.45005169064690e-03,2.07593179675985e+00	-9.45005168978241e-03,2.07593179675985e+00
1.82848439838729e+05	1.03472935541107e-05,-2.27827323165836e-03	9.99999127064407e-01,1.92203414451352e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921829753578e-09,1.38032978058283e-11	9.40663354295530e-03,-2.07115748331198e+00	9.40663050373700e-03,-2.07115748332578e+00	-9.40663354441341e-03,2.07115748331198e+00	-9.40663354413118e-03,2.07115748331198e+00
1.83269949024730e+05	1.02997530194546e-05,-2.27303356405034e-03	9.99999131075100e-01,1.91761377038605e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921858556812e-09,1.37715523864541e-11	9.36341487508636e-03,-2.06639414912290e+00	9.36341183586777e-03,-2.06639414913667e+00	-9.36341487463060e-03,2.06639414912290e+00	-9.36341487431491e-03,2.06639414912290e+00
1.83692429889756e+05	1.02524309047650e-05,-2.26780594586051e-03	9.99999135067365e-01,1.91320356158593e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921887227713e-09,1.37398799704866e-11	9.32039477082344e-03,-2.06164176895036e+00	9.32039173160457e-03,-2.06164176896410e+00	-9.32039477086774e-03,2.06164176895036e+00	-9.32039477083890e-03,2.06164176895036e+00
1.84115884673760e+05	1.02053262065756e-05,-2.26259034938618e-03	9.99999139041289e-01,1.90880349474216e-04	1.00000000000000e+00,-8.67361737988404e-19	3.03921915766888e-09,1.37082803900844e-11	9.27757231792423e-03,-2.05690031761009e+00	9.27756927870508e-03,-2.05690031762380e+00	-9.27757231671228e-03,2.05690031761009e+00	-9.27757231693249e-03,2.05690031761009e+00
1.84540315621856e+05	1.01584379260294e-05,-2.25738674698832e-03	9.99999142996955e-01,1.90441354653745e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921944174943e-09,1.36767534777917e-11	9.23494660833711e-03,-2.05216976997571e+00	9.23494356911766e-03,-2.05216976998938e+00	-9.23494660891167e-03,2.05216976997571e+00	-9.23494660855795e-03,2.05216976997571e+00
1.84965724984335e+05	1.01117650688584e-05,-2.25219511109139e-03	9.99999146934447e-01,1.90003369370807e-04	1.00000000000000e+00,0.00000000000000e+00	3.03921972452480e-09,1.36452990665373e-11	9.19251673818188e-03,-2.04745010097852e+00	9.19251369896216e-03,-2.04745010099217e+00	-9.19251673823153e-03,2.04745010097852e+00	-9.19251673803956e-03,2.04745010097852e+00
1.85392115016676e+05	1.00653066453617e-05,-2.24701541418318e-03	9.99999150853848e-01,1.89566391304372e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922000600098e-09,1.36139169896340e-11	9.15028180773065e-03,-2.04274128560746e+00	9.15027876851065e-03,-2.04274128562108e+00	-9.15028180859744e-03,2.04274128560746e+00	-9.15028180861555e-03,2.04274128560746e+00
1.85819487979554e+05	1.00190616703853e-05,-2.24184762881473e-03	9.99999154755242e-01,1.89130418138746e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922028618396e-09,1.35826070807774e-11	9.10824092138872e-03,-2.03804329890890e+00	9.10823788216843e-03,-2.03804329892248e+00	-9.10824092154230e-03,2.03804329890890e+00	-9.10824092170515e-03,2.03804329890890e+00
1.86247846138861e+05	9.97302916330055e-06,-2.23669172760011e-03	9.99999158638712e-01,1.88695447563551e-04	1.00000000000000e+00,-8.67361737988404e-19	3.03922056507966e-09,1.35513691740453e-11	9.06639318767561e-03,-2.03335611598655e+00	9.06639014845505e-03,-2.03335611600010e+00	-9.06639318816986e-03,2.03335611598655e+00	-9.06639318782254e-03,2.03335611598655e+00
1.86677191765707e+05	9.92720814798389e-06,-2.23154768321632e-03	9.99999162504340e-01,1.88261477273723e-04	1.00000000000000e+00,8.67361737988404e-19	3.03922084269400e-09,1.35202031038965e-11	9.02473771920620e-03,-2.02867971200131e+00	9.02473467998536e-03,-2.02867971201483e+00	-9.02473772078025e-03,2.02867971200131e+00	-9.02473772111989e-03,2.02867971200131e+00
1.87107527136440e+05	9.88159765279580e-06,-2.22641546840312e-03	9.99999166352207e-01,1.87828504969485e-04	1.00000000000000e+00,8.67361737988404e-19	3.03922111903287e-09,1.34891087051704e-11	8.98327363267185e-03,-2.02401406217117e+00	8.98327059345073e-03,-2.02401406218466e+00	-8.98327363286996e-03,2.02401406217117e+00	-8.98327363211138e-03,2.02401406217117e+00
1.87538854532657e+05	9.83619671056036e-06,-2.22129505596293e-03	9.99999170182395e-01,1.87396528356352e-04	1.00000000000000e+00,8.67361737988404e-19	3.03922139410213e-09,1.34580858130856e-11	8.94200004882172e-03,-2.01935914177103e+00	8.94199700960032e-03,-2.01935914178449e+00	-8.94200004989907e-03,2.01935914177103e+00	-8.94200004950108e-03,2.01935914177103e+00
1.87971176241211e+05	9.79100435854473e-06,-2.21618641876064e-03	9.99999173994987e-01,1.86965545145107e-04	1.00000000000000e+00,8.67361737988404e-19	3.03922166790761e-09,1.34271342632395e-11	8.90091609244414e-03,-2.01471492613261e+00	8.90091305322248e-03,-2.01471492614603e+00	-8.90091609014952e-03,2.01471492613261e+00	-8.90091608926014e-03,2.01471492613261e+00
1.88404494554230e+05	9.74601963843872e-06,-2.21108952972346e-03	9.99999177790061e-01,1.86535553051790e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922194045512e-09,1.33962538916070e-11	8.86002089234805e-03,-2.01008139064429e+00	8.86001785312611e-03,-2.01008139065769e+00	-8.86002089224138e-03,2.01008139064429e+00	-8.86002089282556e-03,2.01008139064429e+00
1.88838811769124e+05	9.70124159633451e-06,-2.20600436184083e-03	9.99999181567700e-01,1.86106549797696e-04	1.00000000000000e+00,8.67361737988404e-19	3.03922221175043e-09,1.33654445345401e-11	8.81931358134450e-03,-2.00545851075102e+00	8.81931054212228e-03,-2.00545851076439e+00	-8.81931358283111e-03,2.00545851075102e+00	-8.81931358344445e-03,2.00545851075102e+00
1.89274130188600e+05	9.65666928270640e-06,-2.20093088816424e-03	9.99999185327982e-01,1.85678533109346e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922248179930e-09,1.33347060287665e-11	8.77879329622830e-03,-2.00084626195416e+00	8.77879025700582e-03,-2.00084626196749e+00	-8.77879329575331e-03,2.00084626195416e+00	-8.77879329527786e-03,2.00084626195416e+00
1.89710452120672e+05	9.61230175239069e-06,-2.19586908180710e-03	9.99999189070988e-01,1.85251500718491e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922275060746e-09,1.33040382113892e-11	8.73845917775974e-03,-1.99624461981133e+00	8.73845613853699e-03,-1.99624461982463e+00	-8.73845917800260e-03,1.99624461981133e+00	-8.73845917885774e-03,1.99624461981133e+00
1.90147779878676e+05	9.56813806456563e-06,-2.19081891594457e-03	9.99999192796797e-01,1.84825450362092e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922301818060e-09,1.32734409198855e-11	8.69831037064631e-03,-1.99165355993634e+00	8.69830733142330e-03,-1.99165355994961e+00	-8.69831037178813e-03,1.99165355993634e+00	-8.69831037198310e-03,1.99165355993634e+00
1.90586115781280e+05	9.52417728273151e-06,-2.18578036381348e-03	9.99999196505489e-01,1.84400379782307e-04	1.00000000000000e+00,-8.67361737988404e-19	3.03922328452441e-09,1.32429139921060e-11	8.65834602352466e-03,-1.98707305799901e+00	8.65834298430137e-03,-1.98707305801225e+00	-8.65834602171175e-03,1.98707305799901e+00	-8.65834602154791e-03,1.98707305799901e+00
1.91025462152498e+05	9.48041847469079e-06,-2.18075339871211e-03	9.99999200197141e-01,1.83976286726487e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922354964452e-09,1.32124572662739e-11	8.61856528894245e-03,-1.98250308972507e+00	8.61856224971890e-03,-1.98250308973828e+00	-8.61856528912440e-03,1.98250308972507e+00	-8.61856528899807e-03,1.98250308972507e+00
1.91465821321700e+05	9.43686071252835e-06,-2.17573799400012e-03	9.99999203871832e-01,1.83553168947150e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922381354656e-09,1.31820705809840e-11	8.57896732334049e-03,-1.97794363089602e+00	8.57896428411668e-03,-1.97794363090920e+00	-8.57896732341341e-03,1.97794363089602e+00	-8.57896732304653e-03,1.97794363089602e+00
1.91907195623628e+05	9.39350307259176e-06,-2.17073412309836e-03	9.99999207529641e-01,1.83131024201986e-04	1.00000000000000e+00,-8.67361737988404e-19	3.03922407623613e-09,1.31517537752021e-11	8.53955128703477e-03,-1.97339465734899e+00	8.53954824781069e-03,-1.97339465736215e+00	-8.53955128592968e-03,1.97339465734899e+00	-8.53955128513917e-03,1.97339465734899e+00
1.92349587398402e+05	9.35034463547181e-06,-2.16574175948875e-03	9.99999211170643e-01,1.82709850253834e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922433771879e-09,1.31215066882640e-11	8.50031634419871e-03,-1.96885614497666e+00	8.50031330497437e-03,-1.96885614498978e+00	-8.50031634520231e-03,1.96885614497666e+00	-8.50031634581683e-03,1.96885614497666e+00
1.92792998991541e+05	9.30738448598294e-06,-2.16076087671416e-03	9.99999214794918e-01,1.82289644870671e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922459800010e-09,1.30913291598744e-11	8.46126166284545e-03,-1.96432806972706e+00	8.46125862362085e-03,-1.96432806974015e+00	-8.46126166377860e-03,1.96432806972706e+00	-8.46126166288741e-03,1.96432806972706e+00
1.93237432753969e+05	9.26462171314384e-06,-2.15579144837822e-03	9.99999218402541e-01,1.81870405825605e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922485708556e-09,1.30612210301065e-11	8.42238641481017e-03,-1.95981040760350e+00	8.42238337558531e-03,-1.95981040761656e+00	-8.42238641377672e-03,1.95981040760350e+00	-8.42238641416770e-03,1.95981040760350e+00
1.93682891042029e+05	9.22205541015818e-06,-2.15083344814522e-03	9.99999221993589e-01,1.81452130896860e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922511498068e-09,1.30311821394010e-11	8.38368977573255e-03,-1.95530313466444e+00	8.38368673650744e-03,-1.95530313467747e+00	-8.38368977568937e-03,1.95530313466444e+00	-8.38368977565551e-03,1.95530313466444e+00
1.94129376217497e+05	9.17968467439536e-06,-2.14588684973996e-03	9.99999225568138e-01,1.81034817867764e-04	1.00000000000000e+00,-8.67361737988404e-19	3.03922537169092e-09,1.30012123285650e-11	8.34517092503934e-03,-1.95080622702333e+00	8.34516788581397e-03,-1.95080622703633e+00	-8.34517092522381e-03,1.95080622702333e+00	-8.34517092516762e-03,1.95080622702333e+00
1.94576890647592e+05	9.13750860737140e-06,-2.14095162694762e-03	9.99999229126264e-01,1.80618464526742e-04	1.00000000000000e+00,8.67361737988404e-19	3.03922562722173e-09,1.29713114387716e-11	8.30682904592690e-03,-1.94631966084850e+00	8.30682600670127e-03,-1.94631966086148e+00	-8.30682904526546e-03,1.94631966084850e+00	-8.30682904597779e-03,1.94631966084850e+00
1.95025436704992e+05	9.09552631472983e-06,-2.13602775361360e-03	9.99999232668043e-01,1.80203068667292e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922588157853e-09,1.29414793115586e-11	8.26866332534391e-03,-1.94184341236306e+00	8.26866028611803e-03,-1.94184341237600e+00	-8.26866332468155e-03,1.94184341236306e+00	-8.26866332499776e-03,1.94184341236306e+00
1.95475016767844e+05	9.05373690622283e-06,-2.13111520364340e-03	9.99999236193550e-01,1.79788628087991e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922613476670e-09,1.29117157888281e-11	8.23067295397416e-03,-1.93737745784473e+00	8.23066991474803e-03,-1.93737745785764e+00	-8.23067295233932e-03,1.93737745784473e+00	-8.23067295277724e-03,1.93737745784473e+00
1.95925633219775e+05	9.01213949569228e-06,-2.12621395100248e-03	9.99999239702859e-01,1.79375140592468e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922638679162e-09,1.28820207128454e-11	8.19285712621936e-03,-1.93292177362574e+00	8.19285408699298e-03,-1.93292177363862e+00	-8.19285712667688e-03,1.93292177362574e+00	-8.19285712714190e-03,1.93292177362574e+00
1.96377288449910e+05	8.97073320105099e-06,-2.12132396971611e-03	9.99999243196044e-01,1.78962603989403e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922663765863e-09,1.28523939262382e-11	8.15521504018208e-03,-1.92847633609271e+00	8.15521200095544e-03,-1.92847633610556e+00	-8.15521504015055e-03,1.92847633609271e+00	-8.15521504046046e-03,1.92847633609271e+00
1.96829984852879e+05	8.92951714426403e-06,-2.11644523386926e-03	9.99999246673181e-01,1.78551016092507e-04	1.00000000000000e+00,-8.67361737988404e-19	3.03922688737306e-09,1.28228352719957e-11	8.11774589764873e-03,-1.92404112168650e+00	8.11774285842184e-03,-1.92404112169933e+00	-8.11774589837660e-03,1.92404112168650e+00	-8.11774589783454e-03,1.92404112168650e+00
1.97283724828834e+05	8.88849045133010e-06,-2.11157771760642e-03	9.99999250134342e-01,1.78140374720518e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922713594019e-09,1.27933445934681e-11	8.08044890407268e-03,-1.91961610690213e+00	8.08044586484554e-03,-1.91961610691493e+00	-8.08044890338225e-03,1.91961610690213e+00	-8.08044890254678e-03,1.91961610690213e+00
1.97738510783460e+05	8.84765225226297e-06,-2.10672139513151e-03	9.99999253579601e-01,1.77730677697183e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922738336530e-09,1.27639217343652e-11	8.04332326855736e-03,-1.91520126828861e+00	8.04332022932997e-03,-1.91520126830137e+00	-8.04332326676557e-03,1.91520126828861e+00	-8.04332326697477e-03,1.91520126828861e+00
1.98194345127985e+05	8.80700168107311e-06,-2.10187624070772e-03	9.99999257009031e-01,1.77321922851251e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922762965364e-09,1.27345665387563e-11	8.00636820383955e-03,-1.91079658244883e+00	8.00636516461192e-03,-1.91079658246156e+00	-8.00636820371374e-03,1.91079658244883e+00	-8.00636820349610e-03,1.91079658244883e+00
1.98651230279198e+05	8.76653787574927e-06,-2.09704222865736e-03	9.99999260422704e-01,1.76914108016460e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922787481042e-09,1.27052788510688e-11	7.96958292627267e-03,-1.90640202603944e+00	7.96957988704479e-03,-1.90640202605215e+00	-7.96958292702122e-03,1.90640202603944e+00	-7.96958292630734e-03,1.90640202603944e+00
1.99109168659460e+05	8.72625997824022e-06,-2.09221933336177e-03	9.99999263820694e-01,1.76507231031525e-04	1.00000000000000e+00,0.00000000000000e+00	3.03922811884085e-09,1.26760585160874e-11	7.93296665581014e-03,-1.90201757577075e+00	7.93296361658202e-03,-1.90201757578342e+00	-7.93296665666061e-03,1.90201757577075e+00	-7.93296665688104e-03,1.90201757577075e+00
1.99568162696712e+05	8.68616713443658e-06,-2.08740752926112e-03	9.99999267203072e-01,1.76101289740129e-04	1.00000000000000e+00,8.67361737988404e-19	3.03922836175010e-09,1.26469053789538e-11	7.89651861598889e-03,-1.89764320840655e+00	7.89651557676053e-03,-1.89764320841920e+00	-7.89651861619362e-03,1.89764320840655e+00	-7.89651861668972e-03,1.89764320840655e+00
